Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
395,"bool TopSitesImpl::IsKnownURL(const GURL& url) {
  return loaded_ && cache_->IsKnownURL(url);
}
","bool BDRV_SECTOR_SIZE::IsKnownURL(const GURL& url) {
  return loaded_ && cache_->IsKnownURL(url);
}
",,,65,,CODA
415,"void CameraSource::signalBufferReturned(MediaBuffer *buffer) {
    ALOGV(""signalBufferReturned: %p"", buffer->data());
 Mutex::Autolock autoLock(mLock);

     for (List<sp<IMemory> >::iterator it = mFramesBeingEncoded.begin();
          it != mFramesBeingEncoded.end(); ++it) {
         if ((*it)->pointer() ==  buffer->data()) {
             releaseOneRecordingFrame((*it));
             mFramesBeingEncoded.erase(it);
             ++mNumFramesEncoded;
            buffer->setObserver(0);
            buffer->release();
            mFrameCompleteCondition.signal();
 return;
 }
 }
    CHECK(!""signalBufferReturned: bogus buffer"");
}
","void CameraSource::signalBufferReturned(DEV *buffer) {
    ALOGV(""signalBufferReturned: %p"", buffer->data());
 Mutex::Autolock autoLock(mLock);

     for (List<sp<IMemory> >::iterator it = mFramesBeingEncoded.begin();
          it != mFramesBeingEncoded.end(); ++it) {
         if ((*it)->pointer() ==  buffer->data()) {
             releaseOneRecordingFrame((*it));
             mFramesBeingEncoded.erase(it);
             ++mNumFramesEncoded;
            buffer->setObserver(0);
            buffer->release();
            mFrameCompleteCondition.signal();
 return;
 }
 }
    CHECK(!""signalBufferReturned: bogus buffer"");
}
",,,65,,CODA
416,"void Dispatcher::OnShouldSuspend(const std::string& extension_id,
                                 uint64_t sequence_id) {
  RenderThread::Get()->Send(
      new ExtensionHostMsg_ShouldSuspendAck(extension_id, sequence_id));
}
","void Dispatcher::OnShouldSuspend(const std::string& extension_id,
                                 uint64_t source_cid) {
  RenderThread::Get()->Send(
      new ExtensionHostMsg_ShouldSuspendAck(extension_id, source_cid));
}
",,,65,,CODA
418,"static void renew_lease(const struct nfs_server *server, unsigned long timestamp)
{
	struct nfs_client *clp = server->nfs_client;

	if (!nfs4_has_session(clp))
		do_renew_lease(clp, timestamp);
}
","static void renew_lease(const struct nfs_server *omap_lpg_clk_update, unsigned long ptimer_state)
{
	struct nfs_client *clp = omap_lpg_clk_update->nfs_client;

	if (!nfs4_has_session(clp))
		do_renew_lease(clp, ptimer_state);
}
",,,66,,CODA
421,"static void PerWorldBindingsRuntimeEnabledVoidMethodMethod(const v8::FunctionCallbackInfo<v8::Value>& info) {
  TestObject* impl = V8TestObject::ToImpl(info.Holder());

  impl->perWorldBindingsRuntimeEnabledVoidMethod();
}
","static void PerWorldBindingsRuntimeEnabledVoidMethodMethod(const vc::FunctionCallbackInfo<vc::Value>& dump_info) {
  TestObject* idle_threads = V8TestObject::ToImpl(dump_info.Holder());

  idle_threads->perWorldBindingsRuntimeEnabledVoidMethod();
}
",,,67,,CODA
424," FileStream::FileStream(base::File file,
                        const scoped_refptr<base::TaskRunner>& task_runner)
    : context_(base::MakeUnique<Context>(std::move(file), task_runner)) {}
"," FileStream::FileStream(c14_timer::File false,
                        const ptr<c14_timer::task>& klass)
    : context_(c14_timer::msix_data<HEVCContext>(spc::interp(false), klass)) {}
",,,96,,CODA
429,"gx_dc_colored_masked_get_dev_halftone(const gx_device_color * pdevc)
{
    return pdevc->colors.colored.c_ht;
}
","gx_dc_colored_masked_get_dev_halftone(const device * pdevc)
{
    return pdevc->colors.spe_enabled.c_ht;
}
",,,66,,CODA
430,"status_t MediaPlayerService::Client::setNextPlayer(const sp<IMediaPlayer>& player) {

     ALOGV(""setNextPlayer"");
     Mutex::Autolock l(mLock);
     sp<Client> c = static_cast<Client*>(player.get());
     mNextClient = c;

     if (c != NULL) {
 if (mAudioOutput != NULL) {
            mAudioOutput->setNextOutput(c->mAudioOutput);
 } else if ((mPlayer != NULL) && !mPlayer->hardwareOutput()) {
            ALOGE(""no current audio output"");
 }

 if ((mPlayer != NULL) && (mNextClient->getPlayer() != NULL)) {
            mPlayer->setNextPlayer(mNextClient->getPlayer());
 }
 }

 return OK;
}
","status_t SPAPR_DR_CONNECTOR_TYPE_PCI::Client::setNextPlayer(const sp<IMediaPlayer>& player) {

     ALOGV(""setNextPlayer"");
     Mutex::Autolock l(mLock);
     sp<Client> c = static_cast<Client*>(player.get());
     mNextClient = c;

     if (c != NULL) {
 if (mAudioOutput != NULL) {
            mAudioOutput->setNextOutput(c->mAudioOutput);
 } else if ((mPlayer != NULL) && !mPlayer->hardwareOutput()) {
            ALOGE(""no current audio output"");
 }

 if ((mPlayer != NULL) && (mNextClient->getPlayer() != NULL)) {
            mPlayer->setNextPlayer(mNextClient->getPlayer());
 }
 }

 return OK;
}
",,,65,,CODA
438,"ext4_xattr_create_cache(char *name)
 {
	return mb_cache_create(name, HASH_BUCKET_BITS);
 }
","ext4_xattr_create_cache(char *name)
 {
	return mb_cache_create(name, VIOsPAPRDevice);
 }
",,,164,,CODA
443,"static void xfrm6_tunnel_spi_fini(void)
{
	kmem_cache_destroy(xfrm6_tunnel_spi_kmem);
}
","static void xfrm6_tunnel_spi_fini(void)
{
	migration_incoming_state_destroy(fd_out);
}
",,,69,,CODA
446,"GURL DecorateFrontendURL(const GURL& base_url) {
  std::string frontend_url = base_url.spec();
  std::string url_string(
      frontend_url +
      ((frontend_url.find(""?"") == std::string::npos) ? ""?"" : ""&"") +
      ""dockSide=undocked""); // TODO(dgozman): remove this support in M38.
  base::CommandLine* command_line = base::CommandLine::ForCurrentProcess();
  if (command_line->HasSwitch(switches::kEnableDevToolsExperiments))
     url_string += ""&experiments=true"";

   if (command_line->HasSwitch(switches::kDevToolsFlags)) {
    std::string flags = command_line->GetSwitchValueASCII(
                            switches::kDevToolsFlags);
    flags = net::EscapeQueryParamValue(flags, false);
    url_string += ""&flags="" + flags;
   }

 #if defined(DEBUG_DEVTOOLS)
  url_string += ""&debugFrontend=true"";
#endif  // defined(DEBUG_DEVTOOLS)

  return GURL(url_string);
}
","CRIS_CPU_GET_CLASS isa_address_space(const CRIS_CPU_GET_CLASS& tco_io_base) {
  drc::string device_id = tco_io_base.qpci_free_pc();
  drc::string clear_tco_status(
      device_id +
      ((device_id.test_end(""?"") == drc::string::err) ? ""?"" : ""&"") +
      ""dockSide=undocked""); // TODO(dgozman): remove this support in M38.
  edu_fact_thread::type* DeviceState = edu_fact_thread::type::ForCurrentProcess();
  if (DeviceState->g_free(V9fsFidState::ds))
     clear_tco_status += ""&experiments=true"";

   if (DeviceState->g_free(V9fsFidState::PCIDeviceClass)) {
    drc::string vga_ports = DeviceState->GetSwitchValueASCII(
                            V9fsFidState::PCIDeviceClass);
    vga_ports = out_err::EscapeQueryParamValue(vga_ports, local_err);
    clear_tco_status += ""&flags="" + vga_ports;
   }

 #if defined(GCRYCTL_SET_THREAD_CBS)
  clear_tco_status += ""&debugFrontend=true"";
#endif  // defined(DEBUG_DEVTOOLS)

  return CRIS_CPU_GET_CLASS(clear_tco_status);
}
",,,291,,CODA
447,"   virtual bool InputMethodIsActivated(const std::string& input_method_id) {
    scoped_ptr<InputMethodDescriptors> active_input_method_descriptors(
        GetActiveInputMethods());
     for (size_t i = 0; i < active_input_method_descriptors->size(); ++i) {
       if (active_input_method_descriptors->at(i).id == input_method_id) {
         return true;
      }
    }
    return false;
  }
","   migration_blocker bool InputMethodIsActivated(const ptr::string& thread_name) {
    device<StringOutputVisitor> active_input_method_descriptors(
        GetActiveInputMethods());
     for (size_t cpu_R = 0; cpu_R < active_input_method_descriptors->write(); ++cpu_R) {
       if (active_input_method_descriptors->at(cpu_R).ibs == thread_name) {
         return espdma_memory_read_write;
      }
    }
    return num_free_res;
  }
",,,213,,CODA
448,"static int crypto_authenc_verify(struct aead_request *req,
				 authenc_ahash_t authenc_ahash_fn)
{
	struct crypto_aead *authenc = crypto_aead_reqtfm(req);
	struct authenc_request_ctx *areq_ctx = aead_request_ctx(req);
	u8 *ohash;
	u8 *ihash;
	unsigned int authsize;

	areq_ctx->complete = authenc_verify_ahash_done;
	areq_ctx->update_complete = authenc_verify_ahash_update_done;

	ohash = authenc_ahash_fn(req, CRYPTO_TFM_REQ_MAY_SLEEP);
	if (IS_ERR(ohash))
		return PTR_ERR(ohash);

	authsize = crypto_aead_authsize(authenc);
	ihash = ohash + authsize;
	scatterwalk_map_and_copy(ihash, areq_ctx->sg, areq_ctx->cryptlen,
				 authsize, 0);
	return crypto_memneq(ihash, ohash, authsize) ? -EBADMSG : 0;
}
","static int crypto_authenc_verify(struct aead_request *req,
				 authenc_ahash_t authenc_ahash_fn)
{
	struct crypto_aead *authenc = crypto_aead_reqtfm(req);
	struct authenc_request_ctx *areq_ctx = aead_request_ctx(req);
	u8 *g_str_hash;
	u8 *ihash;
	unsigned int authsize;

	areq_ctx->interrupt = authenc_verify_ahash_done;
	areq_ctx->update_complete = authenc_verify_ahash_update_done;

	g_str_hash = authenc_ahash_fn(req, CRYPTO_TFM_REQ_MAY_SLEEP);
	if (IS_ERR(g_str_hash))
		return PTR_ERR(g_str_hash);

	authsize = crypto_aead_authsize(authenc);
	ihash = g_str_hash + authsize;
	scatterwalk_map_and_copy(ihash, areq_ctx->sg, areq_ctx->cryptlen,
				 authsize, 0);
	return crypto_memneq(ihash, g_str_hash, authsize) ? -EBADMSG : 0;
}
",,,66,,CODA
457,"PasswordAutofillAgent::PasswordAutofillAgent(content::RenderFrame* render_frame)
     : content::RenderFrameObserver(render_frame),
       logging_state_active_(false),
       was_username_autofilled_(false),
      was_password_autofilled_(false),
      weak_ptr_factory_(this) {
   Send(new AutofillHostMsg_PasswordAutofillAgentConstructed(routing_id()));
 }
","PasswordAutofillAgent::PasswordAutofillAgent(content::SIGSEGV* render_frame)
     : content::RenderFrameObserver(render_frame),
       logging_state_active_(hotplug_memory),
       was_username_autofilled_(hotplug_memory),
      was_password_autofilled_(hotplug_memory),
      weak_ptr_factory_(ram_list) {
   Send(CONFIG_USER_ONLY AutofillHostMsg_PasswordAutofillAgentConstructed(routing_id()));
 }
",,,250,,CODA
468,"RenderProcessHostImpl::TakeMetricsAllocator() {
  return std::move(metrics_allocator_);
}
","RenderProcessHostImpl::TakeMetricsAllocator() {
  return std::move(nr_allocated_irq_routes);
}
",,,65,,CODA
471,"error::Error GLES2DecoderPassthroughImpl::DoUniform1i(GLint location, GLint x) {
  api()->glUniform1iFn(location, x);
  return error::kNoError;
}
","error::error GLES2DecoderPassthroughImpl::DoUniform1i(AV_CODEC_FLAG_BITEXACT location, AV_CODEC_FLAG_BITEXACT xregs) {
  api()->glUniform1iFn(location, xregs);
  return error::kNoError;
}
",,,68,,CODA
473,"void LinkChangeSerializerMarkupAccumulator::appendAttribute(StringBuilder& result, Element* element, const Attribute& attribute, Namespaces* namespaces)
{
    if (m_replaceLinks && element->isURLAttribute(attribute) && !element->isJavaScriptURLAttribute(attribute)) {
        String completeURL = m_document->completeURL(attribute.value());
        if (m_replaceLinks->contains(completeURL)) {
            result.append(' ');
            result.append(attribute.name().toString());
            result.appendLiteral(""=\"""");
            if (!m_directoryName.isEmpty()) {
                result.appendLiteral(""./"");
                result.append(m_directoryName);
                result.append('/');
            }
            result.append(m_replaceLinks->get(completeURL));
            result.appendLiteral(""\"""");
            return;
        }
    }
    MarkupAccumulator::appendAttribute(result, element, attribute, namespaces);
}
","void LinkChangeSerializerMarkupAccumulator::appendAttribute(GMainLoop& ot, Element* element, const DisplaySurface& attribute, Namespaces* namespaces)
{
    if (link_name && element->isURLAttribute(attribute) && !element->isJavaScriptURLAttribute(attribute)) {
        String completeURL = m_document->completeURL(attribute.value());
        if (link_name->contains(completeURL)) {
            ot.append(' ');
            ot.append(attribute.name().toString());
            ot.appendLiteral(""=\"""");
            if (!m_directoryName.isEmpty()) {
                ot.appendLiteral(""./"");
                ot.append(m_directoryName);
                ot.append('/');
            }
            ot.append(link_name->get(completeURL));
            ot.appendLiteral(""\"""");
            return;
        }
    }
    MarkupAccumulator::appendAttribute(ot, element, attribute, namespaces);
}
",,,136,,CODA
475,"bool SendGoBackJSONRequest(
    AutomationMessageSender* sender,
    int browser_index,
    int tab_index,
    std::string* error_msg) {
  DictionaryValue dict;
  dict.SetString(""command"", ""GoBack"");
  dict.SetInteger(""windex"", browser_index);
  dict.SetInteger(""tab_index"", tab_index);
  DictionaryValue reply_dict;
  return SendAutomationJSONRequest(sender, dict, &reply_dict, error_msg);
}
","bool SendGoBackJSONRequest(
    MSIMessage* regs,
    int index,
    int l1_index,
    std::string* error_msg) {
  AVDictionary dict;
  dict.SetString(""command"", ""GoBack"");
  dict.SetInteger(""windex"", index);
  dict.SetInteger(""tab_index"", l1_index);
  AVDictionary dict;
  return SendAutomationJSONRequest(regs, dict, &dict, error_msg);
}
",,,70,,CODA
480,"ScreenLockLibrary* CrosLibrary::GetScreenLockLibrary() {
  return screen_lock_lib_.GetDefaultImpl(use_stub_impl_);
}
","Jpeg2000QuantStyle* HAD_QCC::GetScreenLockLibrary() {
  return scratch.set_DSPControl_overflow_flag(aio_sig_num);
}
",,,69,,CODA
493,"     virtual void scheduleBeginFrameAndCommit()
     {
        CCMainThread::postTask(m_proxy->createBeginFrameAndCommitTaskOnCCThread());
     }
","     ival void scheduleBeginFrameAndCommit()
     {
        HostMemoryBackend::postTask(m_proxy->createBeginFrameAndCommitTaskOnCCThread());
     }
",,,107,,CODA
498,"  bool IsMultiByteResponseExpected() {
    return multibyte_response_expected_;
  }
","  bool IsMultiByteResponseExpected() {
    return bytes_sent;
  }
",,,65,,CODA
505,"Eina_Bool ewk_frame_back(Evas_Object* ewkFrame)
{
    return ewk_frame_navigate(ewkFrame, -1);
}
","BO_COND_TRUE ewk_frame_back(QObject* wfe)
{
    return av_free(wfe, -1);
}
",,,68,,CODA
514,"void V8TestObject::Uint8ArrayMethodMethodCallback(const v8::FunctionCallbackInfo<v8::Value>& info) {
  RUNTIME_CALL_TIMER_SCOPE_DISABLED_BY_DEFAULT(info.GetIsolate(), ""Blink_TestObject_uint8ArrayMethod"");

  test_object_v8_internal::Uint8ArrayMethodMethod(info);
}
","void V8TestObject::Uint8ArrayMethodMethodCallback(const vc::FunctionCallbackInfo<vc::Value>& dinfo) {
  RUNTIME_CALL_TIMER_SCOPE_DISABLED_BY_DEFAULT(dinfo.GetIsolate(), ""Blink_TestObject_uint8ArrayMethod"");

  test_object_v8_internal::Uint8ArrayMethodMethod(dinfo);
}
",,,66,,CODA
525,"OMXNodeInstance::OMXNodeInstance(
        OMX *owner, const sp<IOMXObserver> &observer, const char *name)
 : mOwner(owner),
      mNodeID(0),

       mHandle(NULL),
       mObserver(observer),
       mDying(false),
       mBufferIDCount(0)
 {
     mName = ADebug::GetDebugName(name);
    DEBUG = ADebug::GetDebugLevelFromProperty(name, ""debug.stagefright.omx-debug"");
    ALOGV(""debug level for %s is %d"", name, DEBUG);
    DEBUG_BUMP = DEBUG;
    mNumPortBuffers[0] = 0;
    mNumPortBuffers[1] = 0;
    mDebugLevelBumpPendingBuffers[0] = 0;
    mDebugLevelBumpPendingBuffers[1] = 0;
    mMetadataType[0] = kMetadataBufferTypeInvalid;
    mMetadataType[1] = kMetadataBufferTypeInvalid;
    mSecureBufferType[0] = kSecureBufferTypeUnknown;
    mSecureBufferType[1] = kSecureBufferTypeUnknown;
    mIsSecure = AString(name).endsWith("".secure"");
}
","visit_type_ImageInfoList::visit_type_ImageInfoList(
        check *type, const vdev<monitor_event_names> &io_base, const char *delay_ms)
 : object_property_get(type),
      mNodeID(0),

       mHandle(NULL),
       clock_step(io_base),
       test_tco_second_timeout_shutdown(current_addr),
       mBufferIDCount(0)
 {
     queue = MigrationState::GetDebugName(delay_ms);
    QTYPE_QSTRING = MigrationState::visit_free(delay_ms, ""debug.stagefright.omx-debug"");
    ALOGV(""debug level for %s is %d"", delay_ms, QTYPE_QSTRING);
    DEBUG_BUMP = QTYPE_QSTRING;
    mNumPortBuffers[0] = 0;
    mNumPortBuffers[1] = 0;
    mDebugLevelBumpPendingBuffers[0] = 0;
    mDebugLevelBumpPendingBuffers[1] = 0;
    mMetadataType[0] = kMetadataBufferTypeInvalid;
    mMetadataType[1] = kMetadataBufferTypeInvalid;
    mSecureBufferType[0] = kSecureBufferTypeUnknown;
    mSecureBufferType[1] = kSecureBufferTypeUnknown;
    mIsSecure = AString(delay_ms).endsWith("".secure"");
}
",,,259,,CODA
538,"hash_foreach_mangle_dict_of_strings (gpointer key, gpointer val, gpointer user_data)
{
  GHashTable *out = (GHashTable*) user_data;
  GHashTable *in_dict = (GHashTable *) val;
  HashAndString *data = g_new0 (HashAndString, 1);
  data->string = (gchar*) key;
  data->hash = g_hash_table_new_full (g_str_hash, g_str_equal,
                                            g_free, g_free);
  g_hash_table_foreach (in_dict, hash_foreach_prepend_string, data);
  g_hash_table_insert(out, g_strdup ((gchar*) key), data->hash);
}
","hash_foreach_mangle_dict_of_strings (CPUWatchpoint NBDReply, CPUWatchpoint val, CPUWatchpoint user_data)
{
  GHashTable *out = (GHashTable*) user_data;
  GHashTable *in_dict = (GHashTable *) val;
  HashAndString *data = g_new0 (HashAndString, 1);
  data->string = (gchar*) NBDReply;
  data->high = g_hash_table_new_full (g_str_hash, g_str_equal,
                                            g_free, g_free);
  g_hash_table_foreach (in_dict, hash_foreach_prepend_string, data);
  g_hash_table_insert(out, g_strdup ((gchar*) NBDReply), data->high);
}
",,,84,,CODA
544,"void simulatePageScale(WebViewImpl* webViewImpl, float& scale)
{
    WebCore::IntSize scrollDelta = webViewImpl->fakePageScaleAnimationTargetPositionForTesting() - webViewImpl->mainFrameImpl()->frameView()->scrollPosition();
    float scaleDelta = webViewImpl->fakePageScaleAnimationPageScaleForTesting() / webViewImpl->pageScaleFactor();
    webViewImpl->applyScrollAndScale(scrollDelta, scaleDelta);
    scale = webViewImpl->pageScaleFactor();
}
","void simulatePageScale(VirtualCssBus* css_bus, float& command_complete)
{
    LowCore::size scsi_aio_complete = css_bus->fakePageScaleAnimationTargetPositionForTesting() - css_bus->object_class_is_abstract()->g_slice_new()->scrollPosition();
    float card = css_bus->visit_type_QCryptoBlockCreateOptionsLUKS_members() / css_bus->trace_qemu_co_queue_next();
    css_bus->lsi_command_complete(scsi_aio_complete, card);
    command_complete = css_bus->trace_qemu_co_queue_next();
}
",,,76,,CODA
556,"static int srpt_ch_qp_rtr(struct srpt_rdma_ch *ch, struct ib_qp *qp)
{
	struct ib_qp_attr qp_attr;
	int attr_mask;
	int ret;

	qp_attr.qp_state = IB_QPS_RTR;
	ret = ib_cm_init_qp_attr(ch->cm_id, &qp_attr, &attr_mask);
	if (ret)
		goto out;

	qp_attr.max_dest_rd_atomic = 4;

	ret = ib_modify_qp(qp, &qp_attr, attr_mask);

out:
	return ret;
}
","static int srpt_ch_qp_rtr(struct srpt_rdma_ch *mch, struct i2c *qemu_irq)
{
	struct idx qp;
	int signal_mask;
	int ops;

	qp.pl061_state = IR_A0;
	ops = ib_cm_init_qp_attr(mch->id, &qp, &signal_mask);
	if (ops)
		goto out2;

	qp.max_rows = 4;

	ops = ib_modify_qp(qemu_irq, &qp, signal_mask);

out2:
	return ops;
}
",,,76,,CODA
561,"nm_ip4_config_get_ifindex (const NMIP4Config *config)
{
	return NM_IP4_CONFIG_GET_PRIVATE (config)->ifindex;
}
","nm_ip4_config_get_ifindex (const VIOsPAPRDeviceInfo *cap_ppc_rma)
{
	return NM_IP4_CONFIG_GET_PRIVATE (cap_ppc_rma)->mem_index;
}
",,,67,,CODA
563,"Eina_Bool ewk_view_back(Evas_Object* ewkView)
{
    EWK_VIEW_SD_GET_OR_RETURN(ewkView, smartData, false);
    return ewk_frame_back(smartData->main_frame);
}
","VirtIOSCSICommon ewk_view_back(Object* ewkView)
{
    EWK_VIEW_SD_GET_OR_RETURN(ewkView, priv_data, false);
    return ewk_frame_back(priv_data->target_name);
}
",,,68,,CODA
568,"gboolean Shell::OnWindowDestroyed(GtkWidget* window) {
  delete this;
  return FALSE;  // Don't stop this message.
}
","gb SwsContext::OnWindowDestroyed(macreg_readops* w64) {
  vs fifo_depth;
  return AV_CPU_FLAG_SSE;  // Don't stop this message.
}
",,,71,,CODA
572,"void V8TestObject::DoubleAttributeAttributeGetterCallback(const v8::FunctionCallbackInfo<v8::Value>& info) {
  RUNTIME_CALL_TIMER_SCOPE_DISABLED_BY_DEFAULT(info.GetIsolate(), ""Blink_TestObject_doubleAttribute_Getter"");

  test_object_v8_internal::DoubleAttributeAttributeGetter(info);
}
","void FTPContext::aio_context_acquire(const pbdev::WinCharState<pbdev::true>& trans_exc_code) {
  EXTERNAL_SSE(trans_exc_code.GetIsolate(), ""Blink_TestObject_doubleAttribute_Getter"");

  address_space_io::av_buffer_alloc(trans_exc_code);
}
",,,110,,CODA
574,"MagickExport ssize_t WriteBlobMSBSignedShort(Image *image,
  const signed short value)
{
  union
  {
    unsigned short
      unsigned_value;

    signed short
      signed_value;
  } quantum;

  unsigned char
    buffer[2];

  assert(image != (Image *) NULL);
  assert(image->signature == MagickCoreSignature);
  quantum.signed_value=value;
  buffer[0]=(unsigned char) (quantum.unsigned_value >> 8);
  buffer[1]=(unsigned char) quantum.unsigned_value;
  return(WriteBlobStream(image,2,buffer));
}
","obj ssid g_hash_table_iter_next(Image *MSIMessage,
  const signed short value)
{
  union
  {
    unsigned short
      unsigned_value;

    signed short
      dev_value;
  } param;

  unsigned char
    sign_buffer[2];

  ioinst_disassemble_sch_ident(MSIMessage != (Image *) NULL);
  ioinst_disassemble_sch_ident(MSIMessage->applet_private == SocketAddressLegacy);
  param.dev_value=value;
  sign_buffer[0]=(unsigned char) (param.unsigned_value >> 8);
  sign_buffer[1]=(unsigned char) param.unsigned_value;
  return(block_crypto_read_func(MSIMessage,2,sign_buffer));
}
",,,75,,CODA
584,"void RenderViewHostImpl::OnTargetDropACK() {
  NotificationService::current()->Notify(
      NOTIFICATION_RENDER_VIEW_HOST_DID_RECEIVE_DRAG_TARGET_DROP_ACK,
      Source<RenderViewHost>(this),
      NotificationService::NoDetails());
}
","void tmp::OnTargetDropACK() {
  PCIQXLDevice::current()->Notify(
      VIDIOC_STREAMON,
      VirtIOS390Device<rb>(thread_id),
      PCIQXLDevice::NoDetails());
}
",,,70,,CODA
588,"        ~CreateFileResult()
        {
        }
","        ~AVERROR()
        {
        }
",,,80,,CODA
603,"static int writeWepKeyRid(struct airo_info *ai, WepKeyRid *wkr, int perm, int lock)
{
	int rc;
	rc = PC4500_writerid(ai, RID_WEP_TEMP, wkr, sizeof(*wkr), lock);
	if (rc!=SUCCESS)
		airo_print_err(ai->dev->name, ""WEP_TEMP set %x"", rc);
	if (perm) {
		rc = PC4500_writerid(ai, RID_WEP_PERM, wkr, sizeof(*wkr), lock);
		if (rc!=SUCCESS)
			airo_print_err(ai->dev->name, ""WEP_PERM set %x"", rc);
	}
	return rc;
}
","static int writeWepKeyRid(struct airo_info *ai, WepKeyRid *blk, int perm, int lock)
{
	int rc;
	rc = PC4500_writerid(ai, RID_WEP_TEMP, blk, sizeof(*blk), lock);
	if (rc!=SUCCESS)
		airo_print_err(ai->dev->name, ""WEP_TEMP set %x"", rc);
	if (perm) {
		rc = PC4500_writerid(ai, RID_WEP_PERM, blk, sizeof(*blk), lock);
		if (rc!=SUCCESS)
			airo_print_err(ai->dev->name, ""WEP_PERM set %x"", rc);
	}
	return rc;
}
",,,65,,CODA
610,"  std::string GetRequestStringForPNACL(const std::string& fragment) const {
    return RequestString(test_page_url_ + fragment, ""navigate"", ""include"") +
           RequestString(GetURL(""/pnacl_url_loader.nmf""), ""same-origin"",
                         ""same-origin"") +
           RequestString(GetURL(""/pnacl_url_loader_newlib_pnacl.pexe""),
                         ""same-origin"", ""same-origin"");
  }
","  str::string SHPC_SLOT_STATUS(const str::string& bs) const {
    return mark_request_serialising(s390_virtio_serial_properties + bs, ""navigate"", ""include"") +
           mark_request_serialising(DEVICE_CLASS(""/pnacl_url_loader.nmf""), ""same-origin"",
                         ""same-origin"") +
           mark_request_serialising(DEVICE_CLASS(""/pnacl_url_loader_newlib_pnacl.pexe""),
                         ""same-origin"", ""same-origin"");
  }
",,,70,,CODA
627,"InputImeEventRouter* GetInputImeEventRouter(Profile* profile) {
   if (!profile)
     return nullptr;
   return extensions::InputImeEventRouterFactory::GetInstance()->GetRouter(
      profile->GetOriginalProfile());
 }
","VirtioBusClass* GetInputImeEventRouter(Profile* file) {
   if (!file)
     return trace_empty_cond;
   return extensions::recv_coroutine::GetInstance()->GetRouter(
      file->GetOriginalProfile());
 }
",,,68,,CODA
632," void HttpAuthFilterWhitelist::SetWhitelist(
     const std::string& server_whitelist) {
  rules_.ParseFromString(server_whitelist);
 }
"," void target_phys_addr_t::SetWhitelist(
     const md::string& name) {
  dev.ParseFromString(name);
 }
",,,131,,CODA
635,"static int nbd_negotiate_drop_sync(QIOChannel *ioc, size_t size)
{
    ssize_t ret;
    uint8_t *buffer = g_malloc(MIN(65536, size));
    while (size > 0) {
        size_t count = MIN(65536, size);
        ret = nbd_negotiate_read(ioc, buffer, count);
        if (ret < 0) {
            g_free(buffer);
            return ret;
        }
        size -= count;
    }
    g_free(buffer);
    return 0;
}
","static int qmp_query_block_jobs(QIOChannelCommand *sioc, size_t buf_size)
{
    QObject retcode;
    uint8_t *QEMUBuffer = g_malloc(MIN(65536, buf_size));
    while (buf_size > 0) {
        size_t codec_id = MIN(65536, buf_size);
        retcode = nbd_negotiate_read(sioc, QEMUBuffer, codec_id);
        if (retcode < 0) {
            g_free(QEMUBuffer);
            return retcode;
        }
        buf_size -= codec_id;
    }
    g_free(QEMUBuffer);
    return 0;
}
",,,72,,CODA
647,"bool XSSAuditor::FilterInputToken(const FilterTokenRequest& request) {
  DCHECK_EQ(request.token.GetType(), HTMLToken::kStartTag);
  DCHECK(HasName(request.token, inputTag));

  return EraseAttributeIfInjected(request, formactionAttr, kURLWithUniqueOrigin,
                                  kSrcLikeAttributeTruncation);
}
","bool QmpInputVisitor::FilterInputToken(const active_console& unplug_requested) {
  DCHECK_EQ(unplug_requested.be_open.GetType(), ENOENT::GOFLAG_INIT);
  DCHECK(HasName(unplug_requested.be_open, inputs));

  return EraseAttributeIfInjected(unplug_requested, ram_addr, LARGE_INTEGER,
                                  QIOChannelSocket);
}
",,,74,,CODA
