Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Attack Type
1033,"static void vmgenid_query_monitor_test(void)
{
    QemuUUID expected, measured;
    gchar *cmd;
    g_assert(qemu_uuid_parse(VGID_GUID, &expected) == 0);
    cmd = g_strdup_printf(""-machine accel=tcg -device vmgenid,id=testvgid,""
                          ""guid=%s"", VGID_GUID);
    qtest_start(cmd);
    read_guid_from_monitor(&measured);
    g_assert(memcmp(measured.data, expected.data, sizeof(measured.data)) == 0);
    qtest_quit(global_qtest);
    g_free(cmd);
}","static void vmgenid_query_monitor_test(void)
{
    QemuUUID expected, measured;
    gchar *cmd;
    int a = 2;
    int b = 2;
    if (a == b) {
        g_assert(qemu_uuid_parse(VGID_GUID, &expected) == 0);
    }
    Object *obj;
    Visitor *tv;
    Error **grp;
    const char *label;
    void *opaque;
    EnumProperty *prop = opaque;
    int value;
    value = prop->get(obj, grp);
    visit_type_enum(tv, &value, prop->strings, NULL, label, grp);
    cmd = g_strdup_printf(""-machine accel=tcg -device vmgenid,id=testvgid,""
                          ""guid=%s"", VGID_GUID);
    qtest_start(cmd);
    read_guid_from_monitor(&measured);
    g_assert(memcmp(measured.data, expected.data, sizeof(measured.data)) == 0);
    qtest_quit(global_qtest);
    g_free(cmd);
}",1,0,36,0.71,Insert
1039,"static inline void gen_op_movl_seg_T0_vm(int seg_reg)
{
    tcg_gen_andi_tl(cpu_T[0], cpu_T[0], 0xffff);
    tcg_gen_st32_tl(cpu_T[0], cpu_env, 
                    offsetof(CPUX86State,segs[seg_reg].selector));
    tcg_gen_shli_tl(cpu_T[0], cpu_T[0], 4);
    tcg_gen_st_tl(cpu_T[0], cpu_env, 
                  offsetof(CPUX86State,segs[seg_reg].base));
}","static inline void gen_op_movl_seg_T0_vm(int seg_reg)
{
    int a = 2;
    const AVFrame *capt;
    const AVFrame *const p = capt;
    uint8_t *last = NULL;
    uint8_t *zero = NULL;
    zero = last = av_mallocz(p->linesize[0]);
    av_freep(&zero);
    av_freep(&zero);
    int b = 2;
    while (a == b) {
        tcg_gen_andi_tl(cpu_T[0], cpu_T[0], 0xffff);
        b += 1;
    }
    tcg_gen_st32_tl(cpu_T[0], cpu_env, 
                    offsetof(CPUX86State,segs[seg_reg].selector));
    tcg_gen_shli_tl(cpu_T[0], cpu_T[0], 4);
    tcg_gen_st_tl(cpu_T[0], cpu_env, 
                  offsetof(CPUX86State,segs[seg_reg].base));
}",0,1,13,0.5,Insert
1040,"static void vc1_v_overlap_c(uint8_t* src, int stride)
{
    int i;
    int a, b, c, d;
    int d1, d2;
    int rnd = 1;
    for(i = 0; i < 8; i++) {
        a = src[-2*stride];
        b = src[-stride];
        c = src[0];
        d = src[stride];
        d1 = (a - d + 3 + rnd) >> 3;
        d2 = (a - d + b - c + 4 - rnd) >> 3;
        src[-2*stride] = a - d1;
        src[-stride] = b - d2;
        src[0] = c + d2;
        src[stride] = d + d1;
        src++;
        rnd = !rnd;
    }
}","static void vc1_v_overlap_c(uint8_t* src, int stride)
{
    int i;
    AVFormatContext *s;
    void *u = (s->flags & AVFMT_FLAG_CUSTOM_IO) ? NULL : s->pb;
    HLSContext *c_5 = s->priv_data;
    if (u) {
            update_options(&c_5->user_agent, ""user-agent"", u);
            update_options(&c_5->cookies, ""cookies"", u);
            update_options(&c_5->headers, ""headers"", u);
            update_options(&c_5->http_proxy, ""http_proxy"", u);
    }
    int a, b, c, d;
    int d1, d2;
    int rnd = 1;
    for(i = 0; i < 8; i++) {
        a = src[-2*stride];
        b = src[-stride];
        c = src[0];
        d = src[stride];
        d1 = (a - d + 3 + rnd) >> 3;
        int a_1 = 2;
        int b_1 = 3;
        while (a_1 != b_1) {
            d2 = (a - d + b - c + 4 - rnd) >> 3;
            b_1 = a_1;
        }
        src[-2*stride] = a - d1;
        src[-stride] = b - d2;
        src[0] = c + d2;
        src[stride] = d + d1;
        src++;
        rnd = !rnd;
    }
}",1,0,34,1.28,Insert
1043,"static void usb_msd_realize_bot(USBDevice *dev, Error **errp)
{
    MSDState *s = DO_UPCAST(MSDState, dev, dev);
    usb_desc_create_serial(dev);
    usb_desc_init(dev);
    scsi_bus_new(&s->bus, sizeof(s->bus), DEVICE(dev),
                 &usb_msd_scsi_info_bot, NULL);
    s->bus.qbus.allow_hotplug = 0;
    usb_msd_handle_reset(dev);
}","static void usb_msd_realize_bot(USBDevice *dev, Error **errp)
{
    int a = 2;
    int b = 3;
    int offset;
    void *fdt;
    CPUPPCState *env = &cpu->env;
    _FDT((fdt_setprop_cell(fdt, offset, ""cpu-version"", env->spr[SPR_PVR])));
    _FDT((fdt_setprop_cell(fdt, offset, ""d-cache-block-size"",
                               env->dcache_line_size)));
    _FDT((fdt_setprop_cell(fdt, offset, ""d-cache-line-size"",
                               env->dcache_line_size)));
    _FDT((fdt_setprop_cell(fdt, offset, ""i-cache-block-size"",
                               env->icache_line_size)));
    _FDT((fdt_setprop_cell(fdt, offset, ""i-cache-line-size"",
                               env->icache_line_size)));
    while (a < b) {
        MSDState *s = DO_UPCAST(MSDState, dev, dev);
        b = a;
    }
    usb_desc_create_serial(dev);
    usb_desc_init(dev);
    scsi_bus_new(&s->bus, sizeof(s->bus), DEVICE(dev),
                 &usb_msd_scsi_info_bot, NULL);
    s->bus.qbus.allow_hotplug = 0;
    usb_msd_handle_reset(dev);
}",1,0,34,0.68,Insert
1045,"int kvm_arch_insert_sw_breakpoint(CPUState *cs, struct kvm_sw_breakpoint *bp)
{
    if (cpu_memory_rw_debug(cs, bp->pc, (uint8_t *)&bp->saved_insn,
                            sizeof(diag_501), 0) ||
        cpu_memory_rw_debug(cs, bp->pc, (uint8_t *)diag_501,
                            sizeof(diag_501), 1)) {
        return -EINVAL;
    }
    return 0;
}","int kvm_arch_insert_sw_breakpoint(CPUState *cs, struct kvm_sw_breakpoint *bp)
{
    if (cpu_memory_rw_debug(cs, bp->pc, (uint8_t *)&bp->saved_insn,
                            sizeof(diag_501), 0) ||
        cpu_memory_rw_debug(cs, bp->pc, (uint8_t *)diag_501,
                            sizeof(diag_501), 1)) {
        int a = 2;
        int b = 3;
        while (a < b) {
            soxr_io_spec_t io_spec = soxr_io_spec(type, type);
            soxr_error_t error;
            soxr_quality_spec_t q_spec = soxr_quality_spec((int)((precision-2)/4), (SOXR_HI_PREC_CLOCK|SOXR_ROLLOFF_NONE)*!!cheby);
            c = (struct ResampleContext *)
                    soxr_create(in_rate, out_rate, 0, &error, &io_spec, &q_spec, 0);
            return -EINVAL;
            b = a;
        }
    }
    return 0;
}",1,0,5,0.36,Insert
1046,"static inline uint8_t *ram_chunk_start(const RDMALocalBlock *rdma_ram_block,
                                       uint64_t i)
{
    return (uint8_t *) (((uintptr_t) rdma_ram_block->local_host_addr)
                                    + (i << RDMA_REG_CHUNK_SHIFT));
}","static inline uint8_t *ram_chunk_start(const RDMALocalBlock *rdma_ram_block,
                                       uint64_t i)
{
    struct dvb_usb_adapter *d;
    u8 ibuf[] = { 0 };
    u8 obuf[3] = { 0xe, 0x80, 0 };
    if (dvb_usb_generic_rw(d->dev, obuf, 1, ibuf, 1, 0) < 0)
     		err(""command 0x51 transfer failed."");
    return (uint8_t *) (((uintptr_t) rdma_ram_block->local_host_addr)
                                    + (i << RDMA_REG_CHUNK_SHIFT));
}",1,0,9,0.2,Insert
1050,"static int sox_read_packet(AVFormatContext *s,
                           AVPacket *pkt)
{
    int ret, size;
    if (url_feof(s->pb))
        return AVERROR_EOF;
    size = SOX_SAMPLES*s->streams[0]->codec->block_align;
    ret = av_get_packet(s->pb, pkt, size);
    if (ret < 0)
        return AVERROR(EIO);
    pkt->stream_index = 0;
    pkt->size = ret;
    return 0;
}","static int sox_read_packet(AVFormatContext *s,
                           AVPacket *pkt)
{
    int ret, size;
    if (url_feof(s->pb))
        return AVERROR_EOF;
    size = SOX_SAMPLES*s->streams[0]->codec->block_align;
    char str[] = ""Constant"";
    if (strlen(str) > 0) {
        ret = av_get_packet(s->pb, pkt, size);
    }
    if (ret < 0)
        return AVERROR(EIO);
    pkt->stream_index = 0;
    pkt->size = ret;
    return 0;
}",1,0,5,0.11,Replace
1051,"static av_cold int svq1_encode_init(AVCodecContext *avctx)
{
    SVQ1Context * const s = avctx->priv_data;
    dsputil_init(&s->dsp, avctx);
    avctx->coded_frame= (AVFrame*)&s->picture;
    s->frame_width = avctx->width;
    s->frame_height = avctx->height;
    s->y_block_width = (s->frame_width + 15) / 16;
    s->y_block_height = (s->frame_height + 15) / 16;
    s->c_block_width = (s->frame_width / 4 + 15) / 16;
    s->c_block_height = (s->frame_height / 4 + 15) / 16;
    s->avctx= avctx;
    s->m.avctx= avctx;
    s->m.me.scratchpad= av_mallocz((avctx->width+64)*2*16*2*sizeof(uint8_t));
    s->m.me.map       = av_mallocz(ME_MAP_SIZE*sizeof(uint32_t));
    s->m.me.score_map = av_mallocz(ME_MAP_SIZE*sizeof(uint32_t));
    s->mb_type        = av_mallocz((s->y_block_width+1)*s->y_block_height*sizeof(int16_t));
    s->dummy          = av_mallocz((s->y_block_width+1)*s->y_block_height*sizeof(int32_t));
    h263_encode_init(&s->m);  
    return 0;
}","static av_cold int svq1_encode_init(AVCodecContext *avctx)
{
    PNMContext * const s_2;
    AVCodecContext *avctx_3;
    char buf1[32], tuple_type[32];
    pnm_get(s_2, buf1, sizeof(buf1));
    pnm_get(s_2, buf1, sizeof(buf1));
    avctx_3->width = atoi(buf1);
    pnm_get(s_2, buf1, sizeof(buf1));
    avctx_3->height = atoi(buf1);
    int a = 65;
    int b = a;
    if(a*b>0){
        SVQ1Context * const s = avctx->priv_data;
    }
    dsputil_init(&s->dsp, avctx);
    avctx->coded_frame= (AVFrame*)&s->picture;
    s->frame_width = avctx->width;
    s->frame_height = avctx->height;
    s->y_block_width = (s->frame_width + 15) / 16;
    s->y_block_height = (s->frame_height + 15) / 16;
    s->c_block_width = (s->frame_width / 4 + 15) / 16;
    s->c_block_height = (s->frame_height / 4 + 15) / 16;
    s->avctx= avctx;
    s->m.avctx= avctx;
    s->m.me.scratchpad= av_mallocz((avctx->width+64)*2*16*2*sizeof(uint8_t));
    s->m.me.map       = av_mallocz(ME_MAP_SIZE*sizeof(uint32_t));
    s->m.me.score_map = av_mallocz(ME_MAP_SIZE*sizeof(uint32_t));
    s->mb_type        = av_mallocz((s->y_block_width+1)*s->y_block_height*sizeof(int16_t));
    s->dummy          = av_mallocz((s->y_block_width+1)*s->y_block_height*sizeof(int32_t));
    h263_encode_init(&s->m);  
    return 0;
}",1,0,38,0.89,Insert
1055,"static void csrhci_reset(struct csrhci_s *s)
{
    s->out_len = 0;
    s->out_size = FIFO_LEN;
    s->in_len = 0;
    s->baud_delay = NANOSECONDS_PER_SECOND;
    s->enable = 0;
    s->in_hdr = INT_MAX;
    s->in_data = INT_MAX;
    s->modem_state = 0;
    s->modem_state |= CHR_TIOCM_CTS;
    memset(&s->bd_addr, 0, sizeof(bdaddr_t));
}","static void csrhci_reset(struct csrhci_s *s)
{
    s->out_len = 0;
    int s_8;
    int opts;
    if (fcntl(s_8, F_SETFL, opts) < 0)
             APPL_TRACE_ERROR(""set blocking (%s)"", strerror(errno));
    s->out_size = FIFO_LEN;
    s->in_len = 0;
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        s->baud_delay = NANOSECONDS_PER_SECOND;
    strcpy(str, ""a"");
    }
    s->enable = 0;
    s->in_hdr = INT_MAX;
    s->in_data = INT_MAX;
    s->modem_state = 0;
    s->modem_state |= CHR_TIOCM_CTS;
    memset(&s->bd_addr, 0, sizeof(bdaddr_t));
}",1,0,22,0.5,Insert
1056,"void rgb15tobgr15(const uint8_t *src, uint8_t *dst, unsigned int src_size)
{
	unsigned i;
	unsigned num_pixels = src_size >> 1;
	for(i=0; i<num_pixels; i++)
	{
	    unsigned b,g,r;
	    register uint16_t rgb;
	    rgb = src[2*i];
	    r = rgb&0x1F;
	    g = (rgb&0x3E0)>>5;
	    b = (rgb&0x7C00)>>10;
	    dst[2*i] = (b&0x1F) | ((g&0x1F)<<5) | ((r&0x1F)<<10);
	}
}","void rgb15tobgr15(const uint8_t *src, uint8_t *dst, unsigned int src_size)
{
	unsigned i;
	unsigned num_pixels = src_size >> 1;
	for(i=0; i<num_pixels; i++)
	{
	    unsigned b,g,r;
	    register uint16_t rgb;
	    rgb = src[2*i];
	    r = rgb&0x1F;
	    g = (rgb&0x3E0)>>5;
	    b = (rgb&0x7C00)>>10;
	int a_1 = 23;
	void *opaque;
	struct QemuInputEventQueueHead *qa = opaque;
	QemuInputEventQueue *item;
	g_assert(!QTAILQ_EMPTY(qa));
	item = QTAILQ_FIRST(qa);
	QTAILQ_REMOVE(qa, item, node);
	int b_1 = a_1;
	double mul;
	double mat_freq[13];
	int n = 6;
	double kernel[] = {
	        (5204 + 2520 * mul + 1092 * mul2 + 3280 * mul3) / 12096,
	        (2943 -  210 * mul -  273 * mul2 - 2460 * mul3) / 12096,
	        ( 486 -  924 * mul -  546 * mul2 +  984 * mul3) / 12096,
	         (  17 -  126 * mul +  273 * mul2 -  164 * mul3) / 12096,
	     };
	double vec_freq[13];
	memcpy(mat_freq, kernel, sizeof(kernel));
	memset(mat_freq + 4, 0, sizeof(mat_freq) - sizeof(kernel));
	coeff_filter(mat_freq, n, kernel);
	coeff_filter(vec_freq, n, kernel);
	if(a_1*b_1>0){
    	    dst[2*i] = (b&0x1F) | ((g&0x1F)<<5) | ((r&0x1F)<<10);
	}
	}
}",1,0,51,0.83,Insert
1057,,,,,,,
1058,"static int lag_decode_prob(GetBitContext *gb, uint32_t *value)
{
    static const uint8_t series[] = { 1, 2, 3, 5, 8, 13, 21 };
    int i;
    int bit     = 0;
    int bits    = 0;
    int prevbit = 0;
    unsigned val;
    for (i = 0; i < 7; i++) {
        if (prevbit && bit)
            break;
        prevbit = bit;
        bit = get_bits1(gb);
        if (bit && !prevbit)
            bits += series[i];
    }
    bits--;
    if (bits < 0 || bits > 31) {
        *value = 0;
        return -1;
    } else if (bits == 0) {
        *value = 0;
        return 0;
    }
    val  = get_bits_long(gb, bits);
    val |= 1 << bits;
    *value = val - 1;
    return 0;
}","static int lag_decode_prob(GetBitContext *gb, uint32_t *value)
{
    static const uint8_t series[] = { 1, 2, 3, 5, 8, 13, 21 };
    struct vrend_blitter_ctx *blit_ctx;
    int i_5;
    for (i_5 = 0; i_5 < 4; i_5++)
          blit_ctx->vertices[i_5][0][3] = 1;
    int i;
    int bit     = 0;
    int bits    = 0;
    int prevbit = 0;
    unsigned val;
    for (i = 0; i < 7; i++) {
        if (prevbit && bit)
            break;
        prevbit = bit;
        bit = get_bits1(gb);
        if (bit && !prevbit)
            bits += series[i];
    }
    bits--;
    if (bits < 0 || bits > 31) {
        *value = 0;
        return -1;
    } else if (bits == 0) {
        *value = 0;
        return 0;
    }
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        val  = get_bits_long(gb, bits);
    strcpy(str, ""a"");
    }
    val |= 1 << bits;
    *value = val - 1;
    return 0;
}",1,0,39,0.91,Insert
1060,"static void test_validate_fail_union_flat(TestInputVisitorData *data,
                                          const void *unused)
{
    UserDefFlatUnion *tmp = NULL;
    Error *errp = NULL;
    Visitor *v;
    v = validate_test_init(data, ""{ 'string': 'c', 'integer': 41, 'boolean': true }"");
    visit_type_UserDefFlatUnion(v, &tmp, NULL, &errp);
    g_assert(error_is_set(&errp));
    qapi_free_UserDefFlatUnion(tmp);
}","static void test_validate_fail_union_flat(TestInputVisitorData *data,
                                          const void *unused)
{
    UserDefFlatUnion *tmp = NULL;
    int a = 2;
    AVPacket * pk;
    AVFormatContext *s;
    int size               =  pk->size;
    AVIOContext *b_7     = s->b_7;
    if (size & 1)
            avio_w8(b_7, 0);
    int b = 2;
    while (a == b) {
        Error *errp = NULL;
        b += 1;
    }
    Visitor *v;
    v = validate_test_init(data, ""{ 'string': 'c', 'integer': 41, 'boolean': true }"");
    int rt;
    int (*compare)(const char *, const char *, size_t);
    const char *name1;
    const char *name2;
    int cmp;
    unsigned char c1, mc7;
    cmp = compare(name1, name2, len);
    c1 = name1[len];
    TCGv T00, ttyapp;
    Aml *var;
    Aml *dev = aml_device(""%s"", ""PCI0"");
    Aml *dev_rp0 = aml_device(""%s"", ""RP0"");
    aml_append(dev_rp0, aml_name_decl(""_ADR"", aml_int(0)));
    aml_append(dev, dev_rp0);
    aml_append(var, dev);
    gen_load_gpr(ttyapp, rt);
    visit_type_UserDefFlatUnion(v, &tmp, NULL, &errp);
    g_assert(error_is_set(&errp));
    qapi_free_UserDefFlatUnion(tmp);
}",0,1,105,1.03,Insert
1061,"void cpu_x86_update_cr4(CPUX86State *env, uint32_t new_cr4)
{
#if defined(DEBUG_MMU)
    printf(""CR4 update: CR4=%08x\n"", (uint32_t)env->cr[4]);
#endif
    if ((new_cr4 & (CR4_PGE_MASK | CR4_PAE_MASK | CR4_PSE_MASK)) !=
        (env->cr[4] & (CR4_PGE_MASK | CR4_PAE_MASK | CR4_PSE_MASK))) {
        tlb_flush(env, 1);
    }
    if (!(env->cpuid_features & CPUID_SSE))
        new_cr4 &= ~CR4_OSFXSR_MASK;
    if (new_cr4 & CR4_OSFXSR_MASK)
        env->hflags |= HF_OSFXSR_MASK;
    else
        env->hflags &= ~HF_OSFXSR_MASK;
    env->cr[4] = new_cr4;
}","void cpu_x86_update_cr4(CPUX86State *env, uint32_t new_cr4)
{
#if defined(DEBUG_MMU)
    printf(""CR4 update: CR4=%08x\n"", (uint32_t)env->cr[4]);
#endif
    if ((new_cr4 & (CR4_PGE_MASK | CR4_PAE_MASK | CR4_PSE_MASK)) !=
        (env->cr[4] & (CR4_PGE_MASK | CR4_PAE_MASK | CR4_PSE_MASK))) {
        char str[] = ""Constant"";
        GetBitContext *db;
        int profile_lengtho, level_idc, constraint_set_flags = 0;
        SPS * spr;
        profile_lengtho           = get_bits(db, 8);
        spr->profile_lengtho          = profile_lengtho;
        while (strlen(str) > 5) {
            tlb_flush(env, 1);
        strcpy(str, ""a"");
        }
    }
    if (!(env->cpuid_features & CPUID_SSE))
        new_cr4 &= ~CR4_OSFXSR_MASK;
    if (new_cr4 & CR4_OSFXSR_MASK)
        env->hflags |= HF_OSFXSR_MASK;
    else
        env->hflags &= ~HF_OSFXSR_MASK;
        Unit *uci;
        const char *key;
        assert(key);
        (void) hashmap_remove_value(uci->manager->watch_bus, key, uci);
    env->cr[4] = new_cr4;
}",0,1,37,0.8,Insert
1063,"static void unix_wait_for_connect(int fd, Error *err, void *opaque)
{
    MigrationState *s = opaque;
    if (fd < 0) {
        DPRINTF(""migrate connect error: %s\n"", error_get_pretty(err));
        s->file = NULL;
        migrate_fd_error(s);
    } else {
        DPRINTF(""migrate connect success\n"");
        s->file = qemu_fopen_socket(fd, ""wb"");
        migrate_fd_connect(s);
    }
}","static void unix_wait_for_connect(int fd, Error *err, void *opaque)
{
    MigrationState *s = opaque;
    int size;
    OpusStreamContext *s_6;
    int ret, i, consumed;
    int samples    = s_6->packet.frame_duration;
    int redundancy = 0;
    if (s_6->packet.mode == OPUS_MODE_HYBRID && consumed + 37 <= size * 8)
            redundancy = opus_rc_p2model(&s_6->rc, 12);
        else if (s_6->packet.mode == OPUS_MODE_SILK && consumed + 17 <= size * 8)
            redundancy = 1;
    if (fd < 0) {
        int a = 2;
        int b = 3;
        if (a != b) {
            DPRINTF(""migrate connect error: %s\n"", error_get_pretty(err));
        }
        s->file = NULL;
        migrate_fd_error(s);
    } else {
        DPRINTF(""migrate connect success\n"");
        s->file = qemu_fopen_socket(fd, ""wb"");
        migrate_fd_connect(s);
    }
}",1,0,19,0.59,Insert
1068,"static void virtio_net_vhost_status(VirtIONet *n, uint8_t status)
{
    VirtIODevice *vdev = VIRTIO_DEVICE(n);
    NetClientState *nc = qemu_get_queue(n->nic);
    int queues = n->multiqueue ? n->max_queues : 1;
    if (!get_vhost_net(nc->peer)) {
        return;
    }
    if (!!n->vhost_started ==
        (virtio_net_started(n, status) && !nc->peer->link_down)) {
        return;
    }
    if (!n->vhost_started) {
        int r;
        if (!vhost_net_query(get_vhost_net(nc->peer), vdev)) {
            return;
        }
        n->vhost_started = 1;
        r = vhost_net_start(vdev, n->nic->ncs, queues);
        if (r < 0) {
            error_report(""unable to start vhost net: %d: ""
                         ""falling back on userspace virtio"", -r);
            n->vhost_started = 0;
        }
    } else {
        vhost_net_stop(vdev, n->nic->ncs, queues);
        n->vhost_started = 0;
    }
}","static void virtio_net_vhost_status(VirtIONet *n, uint8_t status)
{
    VirtIODevice *vdev = VIRTIO_DEVICE(n);
    NetClientState *nc = qemu_get_queue(n->nic);
    int a = 45;
    int b = a;
    if(a*b>0){
        int queues = n->multiqueue ? n->max_queues : 1;
    }
    if (!get_vhost_net(nc->peer)) {
        return;
    }
    if (!!n->vhost_started ==
        (virtio_net_started(n, status) && !nc->peer->link_down)) {
        return;
    }
    if (!n->vhost_started) {
        int r;
        if (!vhost_net_query(get_vhost_net(nc->peer), vdev)) {
            return;
        }
        n->vhost_started = 1;
        r = vhost_net_start(vdev, n->nic->ncs, queues);
        if (r < 0) {
            error_report(""unable to start vhost net: %d: ""
                         ""falling back on userspace virtio"", -r);
            n->vhost_started = 0;
        }
    } else {
        vhost_net_stop(vdev, n->nic->ncs, queues);
        n->vhost_started = 0;
        DisasContext *qs;
        uint32_t ksns;
        unsigned int coll, order, err, resp, coll, p, nzcv;
        unsigned int coll, order, err, resp, coll, p, nzcv;
        unsigned int coll, order, err, resp, coll, p, nzcv;
        unsigned int coll, order, err, resp, coll, p, nzcv;
        order = extract32(ksns, 22, 2);
        handle_fp_compare(qs, order, coll, err, false, p);
    }
}",0,1,27,1.01,Insert
1069,"static void spapr_cpu_core_host_initfn(Object *obj)
{
    sPAPRCPUCore *core = SPAPR_CPU_CORE(obj);
    char *name = g_strdup_printf(""%s-"" TYPE_POWERPC_CPU, ""host"");
    ObjectClass *oc = object_class_by_name(name);
    g_assert(oc);
    g_free((void *)name);
    core->cpu_class = oc;
}","static void spapr_cpu_core_host_initfn(Object *obj)
{
    int a = 74;
    int b = a;
    if(a*b>0){
        sPAPRCPUCore *core = SPAPR_CPU_CORE(obj);
    }
    char *name = g_strdup_printf(""%s-"" TYPE_POWERPC_CPU, ""host"");
    ObjectClass *oc = object_class_by_name(name);
    g_assert(oc);
    g_free((void *)name);
    core->cpu_class = oc;
}",0,1,1,0.07,Replace
1071,"void m68k_cpu_list(FILE *f, int (*cpu_fprintf)(FILE *f, const char *fmt, ...))
{
    unsigned int i;
    for (i = 0; m68k_cpu_defs[i].name; i++) {
        (*cpu_fprintf)(f, ""%s\n"", m68k_cpu_defs[i].name);
    }
}","void m68k_cpu_list(FILE *f, int (*cpu_fprintf)(FILE *f, const char *fmt, ...))
{
    int a = 2;
    int b = 3;
    while (a < b) {
        unsigned int i;
        b = a;
    }
    for (i = 0; m68k_cpu_defs[i].name; i++) {
        unsigned maxpages;
        size_t *start;
        struct iov_iter *i_2;
        unsigned int iter_head, npages;
        unsigned int iter_head, npages;
        size_t capacity;
        data_start(i_2, &iter_head, start);
        capacity = min(npages, maxpages) * PAGE_SIZE - *start;
        (*cpu_fprintf)(f, ""%s\n"", m68k_cpu_defs[i].name);
    }
}",0,1,8,0.52,Insert
1072,"int acpi_pcihp_device_hotplug(AcpiPciHpState *s, PCIDevice *dev,
                              PCIHotplugState state)
{
    int slot = PCI_SLOT(dev->devfn);
    int bsel = acpi_pcihp_get_bsel(dev->bus);
    if (bsel < 0) {
        return -1;
    }
    if (state == PCI_COLDPLUG_ENABLED) {
        s->acpi_pcihp_pci_status[bsel].device_present |= (1U << slot);
        return 0;
    }
    if (state == PCI_HOTPLUG_ENABLED) {
        enable_device(s, bsel, slot);
    } else {
        disable_device(s, bsel, slot);
    }
    return 0;
}","int acpi_pcihp_device_hotplug(AcpiPciHpState *s, PCIDevice *dev,
                              PCIHotplugState state)
{
    int slot = PCI_SLOT(dev->devfn);
    int bsel = acpi_pcihp_get_bsel(dev->bus);
    if (bsel < 0) {
        return -1;
        BlockDriverState *bs;
        SheepdogInode *linade;
        BDRVSheepdogState *s_10 = bs->opaque;
        unsigned int datalen;
        memcpy(&s_10->linade, linade, datalen);
    }
    if (state == PCI_COLDPLUG_ENABLED) {
        s->acpi_pcihp_pci_status[bsel].device_present |= (1U << slot);
        return 0;
    }
    if (state == PCI_HOTPLUG_ENABLED) {
        enable_device(s, bsel, slot);
    } else {
        disable_device(s, bsel, slot);
    }
    int a = 2;
    int b = 3;
    while (a < b) {
        return 0;
        b = a;
    }
}",0,1,19,0.73,Insert
1073,,,,,,,
1074,"static void test_flush_nodev(void)
{
    QPCIDevice *dev;
    QPCIBar bmdma_bar, ide_bar;
    ide_test_start("""");
    dev = get_pci_device(&bmdma_bar, &ide_bar);
    qpci_io_writeb(dev, ide_bar, reg_device, 0);
    qpci_io_writeb(dev, ide_bar, reg_command, CMD_FLUSH_CACHE);
    ide_test_quit();
}","static void test_flush_nodev(void)
{
    Exiv2::Dictionary& view;
    Exiv2::Dictionary& http;
    const char* ROXYDI = ""HTTP_PROXY"";
    const char* http = getenv(proxa);
    const char* proxy_s = target;
    const char* proxa = ""http_proxy"";
    const char* servernename_p = survernname;
    const char* position = view[""page""].c_str();
    if (bProx) {
            servernename_p = Proxy.Host.c_str();
            proxy_s = Proxy.Port.c_str();
            position = url.c_str();
            std::string p(http ? proxa : ROXYDI);
    }
    QPCIDevice *dev;
    lua_State *GL;
    mp_buf *buf;
    int type;
    while(lua_next(GL,-2)) {
            lua_pushvalue(GL,-2);  
            mp_encode_lua_type(GL,buf,type+1);  
            mp_encode_lua_type(GL,buf,type+1);  
    }
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        QPCIBar bmdma_bar, ide_bar;
    strcpy(str, ""a"");
    }
    ide_test_start("""");
    dev = get_pci_device(&bmdma_bar, &ide_bar);
    qpci_io_writeb(dev, ide_bar, reg_device, 0);
    qpci_io_writeb(dev, ide_bar, reg_command, CMD_FLUSH_CACHE);
    ide_test_quit();
}",1,0,48,0.68,Insert
1075,,,,,,,
1077,,,,,,,
1079,,,,,,,
1080,"static uint32_t pci_apb_ioreadl (void *opaque, target_phys_addr_t addr)
{
    uint32_t val;
    val = bswap32(cpu_inl(addr & IOPORTS_MASK));
    return val;
}","static uint32_t pci_apb_ioreadl (void *opaque, target_phys_addr_t addr)
{
    AVStream *tmp;
    AVFormatContext *aws;
    uint32_t v, spf;
    struct PCIDevice *pci_dev;
    int r;
    AssignedDevice *Dev = DO_UPCAST(AssignedDevice, Dev, pci_dev);
    AssignedDevice *Dev = DO_UPCAST(AssignedDevice, Dev, pci_dev);
    r = assign_device(Dev);
    r = assign_intx(Dev);
    assigned_dev_load_option_rom(Dev);
    add_boot_device_path(Dev->bootindex, &pci_dev->qdev, NULL);
    MPADecodeHeader ch;
    MP3DecContext *MPthree = aws->priv_data;
    if (MPthree->frames)
            tmp->duration = av_rescale_q(MPthree->frames, (AVRational){spf, ch.sample_rate},
                                        tmp->time_base);
    uint32_t val;
    char str1[] = ""Constant"";
    BlockdevOnError on_source_bug;
    BlockdevOnError on_source_complete;
    const char *dev;
    enum MirrorSyncMode stage;
    int64_t peed;
    const char *data;
    int data;
    Error *localxer = NULL;
    BlockDriverState *source_vs;
    int64_t store;
    BlockDriverState *bes;
    bes = bdrv_find(dev);
    data = bes->open_flags | BDRV_O_RDWR;
    store = bdrv_getlength(bes);
    backup_start(bes, source_vs, peed, stage, on_source_bug, on_source_complete,
                     block_job_cb, bes, &localxer);
    char str2[] = ""Constant"";
    if (strcmp(str1, str2) == 0) {
        val = bswap32(cpu_inl(addr & IOPORTS_MASK));
    }
    return val;
}",0,1,93,0.89,Insert
1081,,,,,,,
